"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_km","duration_seconds","rpe"
"Thursday Chest & Explosives","20 May 2026, 15:11","20 May 2026, 16:07","","Bench Press (Barbell)",,"",3,"warmup",225,3,,,
"Thursday Chest & Explosives","20 May 2026, 15:11","20 May 2026, 16:07","","Bench Press (Barbell)",,"",4,"normal",275,1,,,
"Thursday Chest & Explosives","20 May 2026, 15:11","20 May 2026, 16:07","","Bench Press (Barbell)",,"",5,"normal",225,8,,,
"Thursday Chest & Explosives","20 May 2026, 15:11","20 May 2026, 16:07","","Bench Press (Barbell)",,"",6,"normal",225,6,,,
"Thursday Chest & Explosives","20 May 2026, 15:11","20 May 2026, 16:07","","Incline Bench Press (Dumbbell)",,"",0,"normal",170,5,,,
"Thursday Chest & Explosives","20 May 2026, 15:11","20 May 2026, 16:07","","Incline Bench Press (Dumbbell)",,"",1,"normal",170,5,,,
"Thursday Chest & Explosives","20 May 2026, 15:11","20 May 2026, 16:07","","Chest Fly (Machine)",,"",0,"normal",235,5,,,
"Thursday Chest & Explosives","20 May 2026, 15:11","20 May 2026, 16:07","","Chest Fly (Machine)",,"",1,"normal",202,10,,,
"Thursday Chest & Explosives","20 May 2026, 15:11","20 May 2026, 16:07","","Triceps Rope Pushdown",,"",0,"failure",80,10,,,
"Thursday Chest & Explosives","20 May 2026, 15:11","20 May 2026, 16:07","","Triceps Rope Pushdown",,"",1,"failure",110,7,,,
"Thursday Chest & Explosives","20 May 2026, 15:11","20 May 2026, 16:07","","Triceps Pushdown",,"",0,"failure",170,10,,,
"Thursday Chest & Explosives","20 May 2026, 15:11","20 May 2026, 16:07","","Triceps Pushdown",,"",1,"failure",200,7,,,
"Tuesday Leg & Bi","15 May 2026, 21:30","15 May 2026, 23:02","","Squat (Barbell)",,"",0,"warmup",45,8,,,
"Tuesday Leg & Bi","15 May 2026, 21:30","15 May 2026, 23:02","","Squat (Barbell)",,"",1,"warmup",135,8,,,
"Tuesday Leg & Bi","15 May 2026, 21:30","15 May 2026, 23:02","","Squat (Barbell)",,"",2,"warmup",225,4,,,
"Tuesday Leg & Bi","15 May 2026, 21:30","15 May 2026, 23:02","","Squat (Barbell)",,"",3,"normal",315,1,,,
"Tuesday Leg & Bi","15 May 2026, 21:30","15 May 2026, 23:02","","Squat (Barbell)",,"",4,"normal",365,1,,,
"Tuesday Leg & Bi","15 May 2026, 21:30","15 May 2026, 23:02","","Squat (Barbell)",,"",5,"normal",315,4,,,
"Tuesday Leg & Bi","15 May 2026, 21:30","15 May 2026, 23:02","","Leg Extension (Machine)",,"",0,"normal",260,10,,,
"Tuesday Leg & Bi","15 May 2026, 21:30","15 May 2026, 23:02","","Leg Extension (Machine)",,"",1,"normal",260,8,,,
"Tuesday Leg & Bi","15 May 2026, 21:30","15 May 2026, 23:02","","Lying Leg Curl (Machine)",,"",0,"normal",165,8,,,
"Tuesday Leg & Bi","15 May 2026, 21:30","15 May 2026, 23:02","","Lying Leg Curl (Machine)",,"",1,"normal",175,5,,,
"Tuesday Leg & Bi","15 May 2026, 21:30","15 May 2026, 23:02","","Calf Extension (Machine)",,"",0,"normal",300,10,,,
"Tuesday Leg & Bi","15 May 2026, 21:30","15 May 2026, 23:02","","Seated Incline Curl (Dumbbell)",,"",0,"normal",90,5,,,
"Tuesday Leg & Bi","15 May 2026, 21:30","15 May 2026, 23:02","","Seated Incline Curl (Dumbbell)",,"",1,"normal",90,5,,,
"Tuesday Leg & Bi","15 May 2026, 21:30","15 May 2026, 23:02","","Hammer Curl (Dumbbell)",,"",0,"normal",110,6,,,
"Tuesday Leg & Bi","15 May 2026, 21:30","15 May 2026, 23:02","","Hammer Curl (Dumbbell)",,"",1,"normal",110,5,,,
"Tuesday Leg & Bi","15 May 2026, 21:30","15 May 2026, 23:02","","Preacher Curl (Machine)",,"",0,"normal",100,6,,,
"Tuesday Leg & Bi","15 May 2026, 21:30","15 May 2026, 23:02","","Preacher Curl (Machine)",,"",1,"normal",100,8,,,
"Tuesday Leg & Bi","15 May 2026, 21:30","15 May 2026, 23:02","","Behind the Back Bicep Wrist Curl (Barbell)",,"",0,"normal",115,10,,,
"Tuesday Leg & Bi","15 May 2026, 21:30","15 May 2026, 23:02","","Behind the Back Bicep Wrist Curl (Barbell)",,"",1,"normal",115,11,,,
"Thursday Chest & Explosives","14 May 2026, 17:05","14 May 2026, 17:48","","Pull Up",,"",0,"warmup",,6,,,
"Thursday Chest & Explosives","14 May 2026, 17:05","14 May 2026, 17:48","","Bench Press (Barbell)",,"",0,"warmup",45,15,,,
"Thursday Chest & Explosives","14 May 2026, 17:05","14 May 2026, 17:48","","Bench Press (Barbell)",,"",1,"warmup",135,8,,,
"Thursday Chest & Explosives","14 May 2026, 17:05","14 May 2026, 17:48","","Bench Press (Barbell)",,"",2,"warmup",185,5,,,
"Thursday Chest & Explosives","14 May 2026, 17:05","14 May 2026, 17:48","","Bench Press (Barbell)",,"",3,"warmup",225,3,,,
"Thursday Chest & Explosives","14 May 2026, 17:05","14 May 2026, 17:48","","Bench Press (Barbell)",,"",4,"normal",275,1,,,
"Thursday Chest & Explosives","14 May 2026, 17:05","14 May 2026, 17:48","","Bench Press (Barbell)",,"",5,"normal",315,1,,,
"Thursday Chest & Explosives","14 May 2026, 17:05","14 May 2026, 17:48","","Incline Bench Press (Dumbbell)",,"",0,"normal",170,6,,,
"Thursday Chest & Explosives","14 May 2026, 17:05","14 May 2026, 17:48","","Incline Bench Press (Dumbbell)",,"",1,"normal",160,6,,,
"Thursday Chest & Explosives","14 May 2026, 17:05","14 May 2026, 17:48","","Chest Fly (Machine)",,"",0,"normal",225,8,,,
"Thursday Chest & Explosives","14 May 2026, 17:05","14 May 2026, 17:48","","Chest Fly (Machine)",,"",1,"normal",225,5,,,
"Thursday Chest & Explosives","14 May 2026, 17:05","14 May 2026, 17:48","","Triceps Pushdown",,"",0,"failure",115,8,,,
"Wednesday Back & Shoulder","13 May 2026, 20:12","13 May 2026, 21:08","","Pull Up",,"",0,"normal",,4,,,
"Wednesday Back & Shoulder","13 May 2026, 20:12","13 May 2026, 21:08","","Pull Up",,"",1,"normal",,9,,,
"Wednesday Back & Shoulder","13 May 2026, 20:12","13 May 2026, 21:08","","Pull Up (Weighted)",,"",0,"normal",25,5,,,
"Wednesday Back & Shoulder","13 May 2026, 20:12","13 May 2026, 21:08","","Pull Up (Weighted)",,"",1,"normal",25,3,,,
"Wednesday Back & Shoulder","13 May 2026, 20:12","13 May 2026, 21:08","","Chin Up",,"",0,"normal",,7,,,
"Wednesday Back & Shoulder","13 May 2026, 20:12","13 May 2026, 21:08","","Chin Up",,"",1,"normal",,6,,,
"Wednesday Back & Shoulder","13 May 2026, 20:12","13 May 2026, 21:08","","Lat Pulldown (Cable)",,"",0,"normal",180,4,,,
"Wednesday Back & Shoulder","13 May 2026, 20:12","13 May 2026, 21:08","","Lat Pulldown (Cable)",,"",1,"normal",160,6,,,
"Wednesday Back & Shoulder","13 May 2026, 20:12","13 May 2026, 21:08","","Lat Pulldown (Cable)",,"",2,"normal",120,10,,,
"Wednesday Back & Shoulder","13 May 2026, 20:12","13 May 2026, 21:08","","Overhead Press (Barbell)",,"",0,"normal",45,7,,,
"Wednesday Back & Shoulder","13 May 2026, 20:12","13 May 2026, 21:08","","Overhead Press (Barbell)",,"",1,"normal",135,1,,,
"Wednesday Back & Shoulder","13 May 2026, 20:12","13 May 2026, 21:08","","Overhead Press (Barbell)",,"",2,"normal",165,1,,,
"Wednesday Back & Shoulder","13 May 2026, 20:12","13 May 2026, 21:08","","Overhead Press (Barbell)",,"",3,"normal",135,7,,,
"Wednesday Back & Shoulder","13 May 2026, 20:12","13 May 2026, 21:08","","Overhead Press (Barbell)",,"",4,"normal",135,2,,,
"Monday Chest & Tri","11 May 2026, 18:10","11 May 2026, 19:40","","Pull Up",,"",0,"warmup",,7,,,
"Monday Chest & Tri","11 May 2026, 18:10","11 May 2026, 19:40","","Bench Press (Barbell)",,"",0,"warmup",45,16,,,
"Monday Chest & Tri","11 May 2026, 18:10","11 May 2026, 19:40","","Bench Press (Barbell)",,"",1,"warmup",135,8,,,
"Monday Chest & Tri","11 May 2026, 18:10","11 May 2026, 19:40","","Bench Press (Barbell)",,"",2,"warmup",185,5,,,
"Monday Chest & Tri","11 May 2026, 18:10","11 May 2026, 19:40","","Bench Press (Barbell)",,"",3,"normal",225,3,,,
"Monday Chest & Tri","11 May 2026, 18:10","11 May 2026, 19:40","","Bench Press (Barbell)",,"",4,"normal",275,5,,,
"Monday Chest & Tri","11 May 2026, 18:10","11 May 2026, 19:40","","Bench Press (Barbell)",,"",5,"normal",295,2,,,
"Monday Chest & Tri","11 May 2026, 18:10","11 May 2026, 19:40","","Bench Press (Barbell)",,"",6,"normal",225,7,,,
"Monday Chest & Tri","11 May 2026, 18:10","11 May 2026, 19:40","","Incline Bench Press (Dumbbell)",,"",0,"normal",170,4,,,
"Monday Chest & Tri","11 May 2026, 18:10","11 May 2026, 19:40","","Incline Bench Press (Dumbbell)",,"",1,"normal",160,8,,,
"Monday Chest & Tri","11 May 2026, 18:10","11 May 2026, 19:40","","Chest Fly (Machine)",,"",0,"normal",225,7,,,
"Monday Chest & Tri","11 May 2026, 18:10","11 May 2026, 19:40","","Chest Fly (Machine)",,"",1,"normal",225,6,,,
"Monday Chest & Tri","11 May 2026, 18:10","11 May 2026, 19:40","","Triceps Pushdown",,"",0,"failure",105,6,,,
"Monday Chest & Tri","11 May 2026, 18:10","11 May 2026, 19:40","","Triceps Pushdown",,"",1,"failure",105,5,,,
"Monday Chest & Tri","11 May 2026, 18:10","11 May 2026, 19:40","","Triceps Rope Pushdown",,"",0,"failure",65,8,,,
"Monday Chest & Tri","11 May 2026, 18:10","11 May 2026, 19:40","","Triceps Rope Pushdown",,"",1,"failure",65,7,,,
"Monday Chest & Tri","11 May 2026, 18:10","11 May 2026, 19:40","","Overhead Triceps Extension (Cable)",,"",0,"normal",65,8,,,
"Monday Chest & Tri","11 May 2026, 18:10","11 May 2026, 19:40","","Overhead Triceps Extension (Cable)",,"",1,"normal",57.5,8,,,
"Monday Chest & Tri","9 May 2026, 18:22","9 May 2026, 18:22","","Pull Up",,"",0,"warmup",,1,,,
"Monday Chest & Tri","9 May 2026, 18:22","9 May 2026, 18:22","","Pull Up",,"",1,"normal",,12,,,
"Thursday Chest & Explosives","7 May 2026, 20:54","7 May 2026, 22:21","","Pull Up",,"",0,"warmup",,8,,,
"Thursday Chest & Explosives","7 May 2026, 20:54","7 May 2026, 22:21","","Bench Press (Barbell)",,"",0,"warmup",45,15,,,
"Thursday Chest & Explosives","7 May 2026, 20:54","7 May 2026, 22:21","","Bench Press (Barbell)",,"",1,"warmup",135,8,,,
"Thursday Chest & Explosives","7 May 2026, 20:54","7 May 2026, 22:21","","Bench Press (Barbell)",,"",2,"warmup",185,5,,,
"Thursday Chest & Explosives","7 May 2026, 20:54","7 May 2026, 22:21","","Bench Press (Barbell)",,"",3,"warmup",225,2,,,
"Thursday Chest & Explosives","7 May 2026, 20:54","7 May 2026, 22:21","","Bench Press (Barbell)",,"",4,"normal",275,1,,,
"Thursday Chest & Explosives","7 May 2026, 20:54","7 May 2026, 22:21","","Bench Press (Barbell)",,"",5,"normal",315,1,,,
"Thursday Chest & Explosives","7 May 2026, 20:54","7 May 2026, 22:21","","Bench Press (Barbell)",,"",6,"normal",200,19,,,
"Thursday Chest & Explosives","7 May 2026, 20:54","7 May 2026, 22:21","","Incline Bench Press (Dumbbell)",,"",0,"normal",180,6,,,
"Thursday Chest & Explosives","7 May 2026, 20:54","7 May 2026, 22:21","","Incline Bench Press (Dumbbell)",,"",1,"normal",160,5,,,
"Thursday Chest & Explosives","7 May 2026, 20:54","7 May 2026, 22:21","","Chest Fly (Machine)",,"",0,"normal",225,7,,,
"Thursday Chest & Explosives","7 May 2026, 20:54","7 May 2026, 22:21","","Chest Fly (Machine)",,"",1,"normal",225,6,,,
"Thursday Chest & Explosives","7 May 2026, 20:54","7 May 2026, 22:21","","Triceps Rope Pushdown",,"",0,"failure",65,8,,,
"Thursday Chest & Explosives","7 May 2026, 20:54","7 May 2026, 22:21","","Triceps Rope Pushdown",,"",1,"failure",65,6,,,
"Thursday Chest & Explosives","7 May 2026, 20:54","7 May 2026, 22:21","","Triceps Pushdown",,"",0,"failure",100,8,,,
"Thursday Chest & Explosives","7 May 2026, 20:54","7 May 2026, 22:21","","Triceps Pushdown",,"",1,"failure",95,6,,,
"Thursday Chest & Explosives","7 May 2026, 20:54","7 May 2026, 22:21","","Overhead Triceps Extension (Cable)",,"",0,"normal",50,8,,,
"Thursday Chest & Explosives","7 May 2026, 20:54","7 May 2026, 22:21","","Overhead Triceps Extension (Cable)",,"",1,"normal",57.5,10,,,
"Wednesday Back & Shoulder","6 May 2026, 21:37","6 May 2026, 22:35","","Pull Up",,"",0,"normal",,10,,,
"Wednesday Back & Shoulder","6 May 2026, 21:37","6 May 2026, 22:35","","Pull Up",,"",1,"normal",,8,,,
"Wednesday Back & Shoulder","6 May 2026, 21:37","6 May 2026, 22:35","","Pull Up",,"",2,"normal",,5,,,
"Wednesday Back & Shoulder","6 May 2026, 21:37","6 May 2026, 22:35","","Chin Up",,"",0,"normal",,9,,,
"Wednesday Back & Shoulder","6 May 2026, 21:37","6 May 2026, 22:35","","Chin Up",,"",1,"normal",,3,,,
"Wednesday Back & Shoulder","6 May 2026, 21:37","6 May 2026, 22:35","","Lat Pulldown (Cable)",,"",0,"normal",180,3,,,
"Wednesday Back & Shoulder","6 May 2026, 21:37","6 May 2026, 22:35","","Lat Pulldown (Cable)",,"",1,"normal",160,5,,,
"Wednesday Back & Shoulder","6 May 2026, 21:37","6 May 2026, 22:35","","Overhead Press (Barbell)",,"",0,"normal",135,1,,,
"Wednesday Back & Shoulder","6 May 2026, 21:37","6 May 2026, 22:35","","Overhead Press (Barbell)",,"",1,"normal",185,1,,,
"Wednesday Back & Shoulder","6 May 2026, 21:37","6 May 2026, 22:35","","Overhead Press (Barbell)",,"",2,"normal",195,1,,,
"Wednesday Back & Shoulder","6 May 2026, 21:37","6 May 2026, 22:35","","Overhead Press (Barbell)",,"",3,"normal",135,5,,,
"Wednesday Back & Shoulder","6 May 2026, 21:37","6 May 2026, 22:35","","Overhead Press (Barbell)",,"",4,"normal",135,2,,,
"Wednesday Back & Shoulder","6 May 2026, 21:37","6 May 2026, 22:35","","Bench Press (Barbell)",,"",0,"normal",135,5,,,
"Wednesday Back & Shoulder","6 May 2026, 21:37","6 May 2026, 22:35","","Bench Press (Barbell)",,"",1,"normal",200,14,,,
"Tuesday Leg & Bi","5 May 2026, 20:09","5 May 2026, 21:39","","Squat (Barbell)",,"",0,"warmup",45,10,,,
"Tuesday Leg & Bi","5 May 2026, 20:09","5 May 2026, 21:39","","Squat (Barbell)",,"",1,"warmup",135,8,,,
"Tuesday Leg & Bi","5 May 2026, 20:09","5 May 2026, 21:39","","Squat (Barbell)",,"",2,"warmup",225,5,,,
"Tuesday Leg & Bi","5 May 2026, 20:09","5 May 2026, 21:39","","Squat (Barbell)",,"",3,"normal",315,1,,,
"Tuesday Leg & Bi","5 May 2026, 20:09","5 May 2026, 21:39","","Squat (Barbell)",,"",4,"normal",375,1,,,
"Tuesday Leg & Bi","5 May 2026, 20:09","5 May 2026, 21:39","","Squat (Barbell)",,"",5,"normal",315,3,,,
"Tuesday Leg & Bi","5 May 2026, 20:09","5 May 2026, 21:39","","Hang Clean",,"",0,"normal",135,1,,,
"Tuesday Leg & Bi","5 May 2026, 20:09","5 May 2026, 21:39","","Hang Clean",,"",1,"normal",185,1,,,
"Tuesday Leg & Bi","5 May 2026, 20:09","5 May 2026, 21:39","","Hang Clean",,"",2,"normal",200,1,,,
"Tuesday Leg & Bi","5 May 2026, 20:09","5 May 2026, 21:39","","Bicep Curl (Dumbbell)",,"",0,"normal",80,3,,,
"Tuesday Leg & Bi","5 May 2026, 20:09","5 May 2026, 21:39","","Seated Incline Curl (Dumbbell)",,"",0,"normal",90,6,,,
"Tuesday Leg & Bi","5 May 2026, 20:09","5 May 2026, 21:39","","Seated Incline Curl (Dumbbell)",,"",1,"normal",90,4,,,
"Tuesday Leg & Bi","5 May 2026, 20:09","5 May 2026, 21:39","","Seated Incline Curl (Dumbbell)",,"",2,"normal",90,3,,,
"Tuesday Leg & Bi","5 May 2026, 20:09","5 May 2026, 21:39","","Preacher Curl (Machine)",,"",0,"normal",115,5,,,
"Tuesday Leg & Bi","5 May 2026, 20:09","5 May 2026, 21:39","","Preacher Curl (Machine)",,"",1,"normal",90,6,,,
"Tuesday Leg & Bi","5 May 2026, 20:09","5 May 2026, 21:39","","Bench Press (Dumbbell)",,"",0,"normal",200,6,,,
"Monday Chest & Tri","4 May 2026, 19:33","4 May 2026, 21:03","","Pull Up",,"",0,"warmup",,9,,,
"Monday Chest & Tri","4 May 2026, 19:33","4 May 2026, 21:03","","Pull Up",,"",1,"normal",,3,,,
"Monday Chest & Tri","4 May 2026, 19:33","4 May 2026, 21:03","","Pull Up",,"",2,"normal",,5,,,
"Monday Chest & Tri","4 May 2026, 19:33","4 May 2026, 21:03","","Bench Press (Barbell)",,"",0,"warmup",45,20,,,
"Monday Chest & Tri","4 May 2026, 19:33","4 May 2026, 21:03","","Bench Press (Barbell)",,"",1,"warmup",135,8,,,
"Monday Chest & Tri","4 May 2026, 19:33","4 May 2026, 21:03","","Bench Press (Barbell)",,"",2,"warmup",185,5,,,
"Monday Chest & Tri","4 May 2026, 19:33","4 May 2026, 21:03","","Bench Press (Barbell)",,"",3,"warmup",225,1,,,
"Monday Chest & Tri","4 May 2026, 19:33","4 May 2026, 21:03","","Bench Press (Barbell)",,"",4,"warmup",275,1,,,
"Monday Chest & Tri","4 May 2026, 19:33","4 May 2026, 21:03","","Bench Press (Barbell)",,"",5,"normal",315,1,,,
"Monday Chest & Tri","4 May 2026, 19:33","4 May 2026, 21:03","","Bench Press (Barbell)",,"",6,"normal",255,6,,,
"Monday Chest & Tri","4 May 2026, 19:33","4 May 2026, 21:03","","Bench Press (Barbell)",,"",7,"normal",225,3,,,
"Monday Chest & Tri","4 May 2026, 19:33","4 May 2026, 21:03","","Incline Bench Press (Dumbbell)",,"",0,"normal",170,7,,,
"Monday Chest & Tri","4 May 2026, 19:33","4 May 2026, 21:03","","Incline Bench Press (Dumbbell)",,"",1,"normal",170,6,,,
"Monday Chest & Tri","4 May 2026, 19:33","4 May 2026, 21:03","","Chest Fly (Machine)",,"",0,"normal",235,6,,,
"Monday Chest & Tri","4 May 2026, 19:33","4 May 2026, 21:03","","Chest Fly (Machine)",,"",1,"normal",220,8,,,
"Monday Chest & Tri","4 May 2026, 19:33","4 May 2026, 21:03","","Triceps Pushdown",,"",0,"failure",105,6,,,
"Monday Chest & Tri","4 May 2026, 19:33","4 May 2026, 21:03","","Triceps Pushdown",,"",1,"failure",115,4,,,
"Monday Chest & Tri","4 May 2026, 19:33","4 May 2026, 21:03","","Triceps Pushdown",,"",2,"normal",105,3,,,
"Monday Chest & Tri","4 May 2026, 19:33","4 May 2026, 21:03","","Triceps Rope Pushdown",,"",0,"failure",65,6,,,
"Monday Chest & Tri","4 May 2026, 19:33","4 May 2026, 21:03","","Triceps Rope Pushdown",,"",1,"failure",65,4,,,
"Monday Chest & Tri","4 May 2026, 19:33","4 May 2026, 21:03","","Overhead Triceps Extension (Cable)",,"",0,"normal",80,8,,,
"Monday Chest & Tri","4 May 2026, 19:33","4 May 2026, 21:03","","Overhead Triceps Extension (Cable)",,"",1,"normal",80,6,,,
"Monday Chest & Tri","2 May 2026, 15:24","2 May 2026, 16:04","","Pull Up",,"",0,"warmup",,6,,,
"Monday Chest & Tri","2 May 2026, 15:24","2 May 2026, 16:04","","Pull Up",,"",1,"normal",,3,,,
"Monday Chest & Tri","2 May 2026, 15:24","2 May 2026, 16:04","","Bench Press (Barbell)",,"",0,"warmup",45,15,,,
"Monday Chest & Tri","2 May 2026, 15:24","2 May 2026, 16:04","","Bench Press (Barbell)",,"",1,"warmup",135,8,,,
"Monday Chest & Tri","2 May 2026, 15:24","2 May 2026, 16:04","","Bench Press (Barbell)",,"",2,"warmup",185,3,,,
"Monday Chest & Tri","2 May 2026, 15:24","2 May 2026, 16:04","","Bench Press (Barbell)",,"",3,"normal",225,11,,,
"Monday Chest & Tri","2 May 2026, 15:24","2 May 2026, 16:04","","Bench Press (Barbell)",,"",4,"normal",275,1,,,
"Monday Chest & Tri","2 May 2026, 15:24","2 May 2026, 16:04","","Bench Press (Barbell)",,"",5,"normal",275,1,,,
"Monday Chest & Tri","2 May 2026, 15:24","2 May 2026, 16:04","","Bench Press (Barbell)",,"",6,"normal",285,1,,,
"Monday Chest & Tri","2 May 2026, 15:24","2 May 2026, 16:04","","Bench Press (Barbell)",,"",7,"normal",285,1,,,
"Monday Chest & Tri","2 May 2026, 15:24","2 May 2026, 16:04","","Lat Pulldown (Cable)",,"",0,"normal",180,5,,,
"Monday Chest & Tri","2 May 2026, 15:24","2 May 2026, 16:04","","Lat Pulldown (Cable)",,"",1,"normal",220,1,,,
"Monday Chest & Tri","2 May 2026, 15:24","2 May 2026, 16:04","","Lat Pulldown (Cable)",,"",2,"normal",240,1,,,
"Monday Chest & Tri","2 May 2026, 15:24","2 May 2026, 16:04","","Lat Pulldown (Cable)",,"",3,"normal",200,3,,,
"Thursday Chest & Explosives","30 Apr 2026, 22:10","30 Apr 2026, 23:30","","Pull Up",,"",0,"warmup",,6,,,
"Thursday Chest & Explosives","30 Apr 2026, 22:10","30 Apr 2026, 23:30","","Bench Press (Barbell)",,"",0,"warmup",45,20,,,
"Thursday Chest & Explosives","30 Apr 2026, 22:10","30 Apr 2026, 23:30","","Bench Press (Barbell)",,"",1,"warmup",135,8,,,
"Thursday Chest & Explosives","30 Apr 2026, 22:10","30 Apr 2026, 23:30","","Bench Press (Barbell)",,"",2,"warmup",185,3,,,
"Thursday Chest & Explosives","30 Apr 2026, 22:10","30 Apr 2026, 23:30","","Bench Press (Barbell)",,"",3,"warmup",225,1,,,
"Thursday Chest & Explosives","30 Apr 2026, 22:10","30 Apr 2026, 23:30","","Bench Press (Barbell)",,"",4,"normal",275,1,,,
"Thursday Chest & Explosives","30 Apr 2026, 22:10","30 Apr 2026, 23:30","","Bench Press (Barbell)",,"",5,"normal",315,1,,,
"Thursday Chest & Explosives","30 Apr 2026, 22:10","30 Apr 2026, 23:30","","Bench Press (Barbell)",,"",6,"normal",225,11,,,
"Thursday Chest & Explosives","30 Apr 2026, 22:10","30 Apr 2026, 23:30","","Incline Bench Press (Dumbbell)",,"",0,"normal",170,5,,,
"Thursday Chest & Explosives","30 Apr 2026, 22:10","30 Apr 2026, 23:30","","Incline Bench Press (Dumbbell)",,"",1,"normal",160,8,,,
"Thursday Chest & Explosives","30 Apr 2026, 22:10","30 Apr 2026, 23:30","","Chest Fly (Machine)",,"",0,"normal",225,8,,,
"Thursday Chest & Explosives","30 Apr 2026, 22:10","30 Apr 2026, 23:30","","Chest Fly (Machine)",,"",1,"normal",225,5,,,
"Thursday Chest & Explosives","30 Apr 2026, 22:10","30 Apr 2026, 23:30","","Triceps Rope Pushdown",,"",0,"failure",72.5,6,,,
"Thursday Chest & Explosives","30 Apr 2026, 22:10","30 Apr 2026, 23:30","","Triceps Rope Pushdown",,"",1,"failure",65,7,,,
"Thursday Chest & Explosives","30 Apr 2026, 22:10","30 Apr 2026, 23:30","","Triceps Pushdown",,"",0,"failure",100,9,,,
"Thursday Chest & Explosives","30 Apr 2026, 22:10","30 Apr 2026, 23:30","","Triceps Pushdown",,"",1,"failure",105,7,,,
"Thursday Chest & Explosives","30 Apr 2026, 22:10","30 Apr 2026, 23:30","","Single Arm Triceps Pushdown (Cable)",,"",0,"failure",30,10,,,
"Thursday Chest & Explosives","30 Apr 2026, 22:10","30 Apr 2026, 23:30","","Cable Crunch",,"",0,"normal",107.5,12,,,
"Thursday Chest & Explosives","30 Apr 2026, 22:10","30 Apr 2026, 23:30","","Cable Crunch",,"",1,"normal",107.5,12,,,
"Thursday Chest & Explosives","30 Apr 2026, 22:10","30 Apr 2026, 23:30","","Overhead Triceps Extension (Cable)",,"",0,"normal",80,8,,,
"Thursday Chest & Explosives","30 Apr 2026, 22:10","30 Apr 2026, 23:30","","Overhead Triceps Extension (Cable)",,"",1,"normal",80,8,,,
"Wednesday Back & Shoulder","29 Apr 2026, 21:55","29 Apr 2026, 22:47","","Pull Up",,"",0,"normal",,10,,,
"Wednesday Back & Shoulder","29 Apr 2026, 21:55","29 Apr 2026, 22:47","","Pull Up",,"",1,"normal",,8,,,
"Wednesday Back & Shoulder","29 Apr 2026, 21:55","29 Apr 2026, 22:47","","Pull Up",,"",2,"normal",,8,,,
"Wednesday Back & Shoulder","29 Apr 2026, 21:55","29 Apr 2026, 22:47","","Chin Up",,"",0,"normal",,9,,,
"Wednesday Back & Shoulder","29 Apr 2026, 21:55","29 Apr 2026, 22:47","","Chin Up",,"",1,"normal",,9,,,
"Wednesday Back & Shoulder","29 Apr 2026, 21:55","29 Apr 2026, 22:47","","Lat Pulldown (Cable)",,"",0,"normal",180,4,,,
